interaction_id,duration_sec,outcome,escalated_flag,resolved_flag,friction_level,next_steps,ai_memo_text,timestamp,customer_id,rep_id,subreason,aht_sec,aht_min,profanity_count,repeat_7d_flag,repeat_30d_flag,fcr_7d_flag,fcr_30d_flag,trust_score,profanity,subreason_std,outcome_std
NW-20251014-0000840,357,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2025-10-14T00:58:28] Interaction NW-20251014-0000840 | Cust=C0000001 | Rep=REP00137 | Reason=Coverage / Service Availability | Signals(tone=frustrated, friction=0.35). Customer reports service degradation: dropped calls, delayed texts, and slow data at home/work. Customer notes issue has been ongoing and is frustrating. Service not confirmed restored; troubleshooting completed; customer advised to monitor. Actions: Collected timestamps + locations for pattern documentation.; Guided device network refresh (restart/airplane mode).; Checked for known outages/maintenance impacting the customer area.; Reviewed device settings impacting calling/messaging (VoLTE, Wi-Fi calling).. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2025-10-14T00:58:28,C0000001,REP00137,Availability,357,5.95,0,0,0,1,1,67,0,Coverage / Service Availability,Pending-Monitor
NW-20251214-0010980,543,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2025-12-14T09:07:48] Interaction NW-20251214-0010980 | Cust=C0003870 | Rep=REP00042 | Reason=Number Spoofing | Signals(tone=frustrated, friction=0.35). Customer reports number spoofing: others claim they received calls they did not place. Customer notes issue has been ongoing and is frustrating. Protections/settings applied; effectiveness to be monitored. Actions: Explained number spoofing/scam call patterns.; Advised blocking/reporting repeat offenders.; Reviewed caller ID / call protection settings on line.. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2025-12-14T09:07:48,C0003870,REP00042,Telemarketing (including do not call and spoofing),543,9.05,0,0,0,1,1,67,0,Number Spoofing,Pending-Monitor
NW-20251217-0014070,589,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2025-12-17T19:14:53] Interaction NW-20251217-0014070 | Cust=C0003870 | Rep=REP00134 | Reason=Scam Calls | Signals(tone=frustrated, friction=0.35). Customer reports scam calls and requests call-blocking guidance and prevention. Customer notes issue has been ongoing and is frustrating. Protections/settings applied; effectiveness to be monitored. Actions: Explained number spoofing/scam call patterns.; Reviewed caller ID / call protection settings on line.; Enabled scam call protection / call filtering settings.. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2025-12-17T19:14:53,C0003870,REP00134,Robocalls,589,9.82,0,0,0,1,1,67,0,Scam Calls,Pending-Monitor
NW-20251101-0012156,614,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2025-11-01T03:09:29] Interaction NW-20251101-0012156 | Cust=C0003871 | Rep=REP00242 | Reason=Scam Calls | Signals(tone=frustrated, friction=0.35). Customer reports scam calls and requests call-blocking guidance and prevention. Customer notes issue has been ongoing and is frustrating. Protections/settings applied; effectiveness to be monitored. Actions: Explained number spoofing/scam call patterns.; Advised blocking/reporting repeat offenders.; Enabled scam call protection / call filtering settings.. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2025-11-01T03:09:29,C0003871,REP00242,Robocalls,614,10.23,0,0,0,1,1,67,0,Scam Calls,Pending-Monitor
NW-20260116-0017207,588,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2026-01-16T08:43:31] Interaction NW-20260116-0017207 | Cust=C0003871 | Rep=REP00211 | Reason=Number Spoofing | Signals(tone=frustrated, friction=0.35). Customer reports scam calls and requests call-blocking guidance and prevention. Customer notes issue has been ongoing and is frustrating. Protections/settings applied; effectiveness to be monitored. Actions: Advised blocking/reporting repeat offenders.; Enabled scam call protection / call filtering settings.; Reviewed caller ID / call protection settings on line.. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2026-01-16T08:43:31,C0003871,REP00211,Telemarketing (including do not call and spoofing),588,9.8,0,0,0,1,1,67,0,Number Spoofing,Pending-Monitor
NW-20251007-0018934,1005,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2025-10-07T13:20:47] Interaction NW-20251007-0018934 | Cust=C0003872 | Rep=REP00188 | Reason=Number Spoofing | Signals(tone=frustrated, friction=0.35). Customer reports number spoofing: others claim they received calls they did not place. Customer notes issue has been ongoing and is frustrating. Protections/settings applied; effectiveness to be monitored. Actions: Reviewed caller ID / call protection settings on line.; Advised blocking/reporting repeat offenders.; Enabled scam call protection / call filtering settings.. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2025-10-07T13:20:47,C0003872,REP00188,Telemarketing (including do not call and spoofing),1005,16.75,0,0,0,1,1,67,0,Number Spoofing,Pending-Monitor
NW-20251121-0005200,559,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2025-11-21T17:24:28] Interaction NW-20251121-0005200 | Cust=C0003872 | Rep=REP00130 | Reason=Billing Dispute | Signals(tone=frustrated, friction=0.35). Customer reports promo/discount not reflecting and wants billing corrected. Customer notes issue has been ongoing and is frustrating. Billing adjustment not confirmed final; customer advised to monitor next cycle/statement. Actions: Explained proration/plan change timing if applicable.; Applied billing correction workflow where eligible.; Checked promo eligibility and effective dates.. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2025-11-21T17:24:28,C0003872,REP00130,Billing,559,9.32,0,0,0,1,1,67,0,Billing Dispute,Pending-Monitor
NW-20260109-0014055,171,Resolved,0,1,0.4007,Resolution confirmed; customer advised on timing (bill/promo/setting) and to monitor for recurrence.,"[2026-01-09T19:14:01] Interaction NW-20260109-0014055 | Cust=C0003872 | Rep=REP00023 | Reason=Scam Calls | Signals(tone=frustrated, friction=0.401). Customer reports scam calls and requests call-blocking guidance and prevention. Customer notes issue has been ongoing and is frustrating. Resolved during interaction. Actions: Explained number spoofing/scam call patterns.; Enabled scam call protection / call filtering settings.; Advised blocking/reporting repeat offenders.. Next: Resolution confirmed; customer advised on timing (bill/promo/setting) and to monitor for recurrence.",2026-01-09T19:14:01,C0003872,REP00023,Robocalls,171,2.85,0,0,0,1,1,74.97,0,Scam Calls,Resolved
NW-20260211-0015178,506,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2026-02-11T16:18:08] Interaction NW-20260211-0015178 | Cust=C0003872 | Rep=REP00043 | Reason=Number Spoofing | Signals(tone=frustrated, friction=0.35). Customer reports scam calls and requests call-blocking guidance and prevention. Customer notes issue has been ongoing and is frustrating. Protections/settings applied; effectiveness to be monitored. Actions: Reviewed caller ID / call protection settings on line.; Advised blocking/reporting repeat offenders.; Enabled scam call protection / call filtering settings.. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2026-02-11T16:18:08,C0003872,REP00043,Telemarketing (including do not call and spoofing),506,8.43,0,0,0,1,1,67,0,Number Spoofing,Pending-Monitor
NW-20251030-0017840,546,Resolved,0,1,0.1981,Issue resolved during call; customer advised to monitor and call back if symptoms recur.,"[2025-10-30T17:54:47] Interaction NW-20251030-0017840 | Cust=C0003873 | Rep=REP00190 | Reason=Billing Dispute | Signals(tone=calm, friction=0.198). Customer questions a higher-than-expected bill and requests charge breakdown. Resolved during interaction. Actions: Checked promo eligibility and effective dates.; Reviewed bill line items and service charges.; Applied billing correction workflow where eligible.. Next: Issue resolved during call; customer advised to monitor and call back if symptoms recur.",2025-10-30T17:54:47,C0003873,REP00190,Billing,546,9.1,0,0,1,1,0,78.09,0,Billing Dispute,Resolved
NW-20251104-0013641,393,Escalated,1,0,0.4441,Trouble ticket created (NW-TKT-9586936); monitor 24-72h; customer advised to note any additional timestamps/locations.,"[2025-11-04T06:11:46] Interaction NW-20251104-0013641 | Cust=C0003873 | Rep=REP00200 | Reason=Coverage / Dropped Calls | Signals(tone=frustrated, friction=0.444). Customer reports dropped calls and inconsistent signal in primary location. Customer notes issue has been ongoing and is frustrating. Service not confirmed restored; trouble ticket opened for network review. Trouble ticket created: NW-TKT-9586936. Actions: Reviewed device settings impacting calling/messaging (VoLTE, Wi-Fi calling).; Guided device network refresh (restart/airplane mode).; Collected timestamps + locations for pattern documentation.; Checked for known outages/maintenance impacting the customer area.. Next: Trouble ticket created (NW-TKT-9586936); monitor 24-72h; customer advised to note any additional timestamps/locations.",2025-11-04T06:11:46,C0003873,REP00200,Interference (including signal jammers),393,6.55,0,0,0,1,1,53.02,0,Coverage / Dropped Calls,Ticket-Created
NW-20251110-0016482,596,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2025-11-10T00:08:18] Interaction NW-20251110-0016482 | Cust=C0003873 | Rep=REP00102 | Reason=Number Spoofing | Signals(tone=frustrated, friction=0.35). Customer reports number spoofing: others claim they received calls they did not place. Customer notes issue has been ongoing and is frustrating. Protections/settings applied; effectiveness to be monitored. Actions: Reviewed caller ID / call protection settings on line.; Advised blocking/reporting repeat offenders.; Enabled scam call protection / call filtering settings.. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2025-11-10T00:08:18,C0003873,REP00102,Telemarketing (including do not call and spoofing),596,9.93,0,0,0,1,1,67,0,Number Spoofing,Pending-Monitor
NW-20251012-0008654,488,Resolved,0,1,0.361,Issue resolved during call; customer advised to monitor and call back if symptoms recur.,"[2025-10-12T13:08:52] Interaction NW-20251012-0008654 | Cust=C0003874 | Rep=REP00156 | Reason=Number Spoofing | Signals(tone=frustrated, friction=0.361). Customer reports number spoofing: others claim they received calls they did not place. Customer notes issue has been ongoing and is frustrating. Resolved during interaction. Actions: Explained number spoofing/scam call patterns.; Enabled scam call protection / call filtering settings.; Reviewed caller ID / call protection settings on line.. Next: Issue resolved during call; customer advised to monitor and call back if symptoms recur.",2025-10-12T13:08:52,C0003874,REP00156,Telemarketing (including do not call and spoofing),488,8.13,0,0,0,1,1,76.75,0,Number Spoofing,Resolved
NW-20251029-0003708,652,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2025-10-29T18:45:24] Interaction NW-20251029-0003708 | Cust=C0003874 | Rep=REP00063 | Reason=Billing Dispute | Signals(tone=frustrated, friction=0.35). Customer reports promo/discount not reflecting and wants billing corrected. Customer notes issue has been ongoing and is frustrating. Billing adjustment not confirmed final; customer advised to monitor next cycle/statement. Actions: Explained proration/plan change timing if applicable.; Checked promo eligibility and effective dates.; Reviewed bill line items and service charges.. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2025-10-29T18:45:24,C0003874,REP00063,Billing,652,10.87,0,0,0,1,1,67,0,Billing Dispute,Pending-Monitor
NW-20260104-0019773,589,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2026-01-04T22:37:33] Interaction NW-20260104-0019773 | Cust=C0003874 | Rep=REP00212 | Reason=Other: Equipment | Signals(tone=frustrated, friction=0.35). Customer requests help related to: Other: Equipment. Customer notes issue has been ongoing and is frustrating. Issue discussed; resolution not verified; customer advised to follow up if it persists. Actions: Reviewed request and provided guidance.. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2026-01-04T22:37:33,C0003874,REP00212,Equipment,589,9.82,0,0,0,1,1,67,0,Other: Equipment,Pending-Monitor
NW-20251119-0019559,475,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2025-11-19T19:09:17] Interaction NW-20251119-0019559 | Cust=C0003876 | Rep=REP00104 | Reason=Billing Dispute | Signals(tone=frustrated, friction=0.35). Customer questions a higher-than-expected bill and requests charge breakdown. Customer notes issue has been ongoing and is frustrating. Billing adjustment not confirmed final; customer advised to monitor next cycle/statement. Actions: Applied billing correction workflow where eligible.; Reviewed bill line items and service charges.; Explained proration/plan change timing if applicable.. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2025-11-19T19:09:17,C0003876,REP00104,Billing,475,7.92,0,0,0,1,1,67,0,Billing Dispute,Pending-Monitor
NW-20251006-0000658,319,,0,0,,Troubleshooting completed; customer advised to monitor and call back if issue persists.,"[2025-10-06T09:12:57] Interaction NW-20251006-0000658 | Cust=C0003877 | Rep=REP00177 | Reason=Billing Dispute | Signals(tone=frustrated, friction=0.35). Customer questions a higher-than-expected bill and requests charge breakdown. Customer notes issue has been ongoing and is frustrating. Billing adjustment not confirmed final; customer advised to monitor next cycle/statement. Actions: Reviewed bill line items and service charges.; Explained proration/plan change timing if applicable.; Applied billing correction workflow where eligible.. Next: Troubleshooting completed; customer advised to monitor and call back if issue persists.",2025-10-06T09:12:57,C0003877,REP00177,Billing,319,5.32,0,0,0,1,1,67,0,Billing Dispute,Pending-Monitor
